242.907000 34.116400 -8.009 1.15 0.187 0.229 -0.042890 20000 1.000000
242.555000 33.274300 -12.123 6.226 0.174 0.199 -0.015404 20000 1.000000
242.555000 33.274300 -12.05 6.56 0.23 0.275 -0.030064 20000 1.000000
243.571000 34.594300 -5.339 -1.092 0.167 0.195 -0.018305 20000 1.000000
241.305000 34.824500 -8.764 2.242 0.18 0.209 -0.023711 20000 1.000000
242.675000 33.341900 -11.848 5.716 0.167 0.193 -0.004560 20000 1.000000
242.524000 33.381100 -11.972 6.065 0.17 0.192 -0.022794 20000 1.000000
242.103000 34.126000 -10.611 4.474 0.233 0.248 -0.061426 20000 1.000000
242.795000 40.412800 -5.457 -3.402 0.165 0.208 -0.030954 20000 1.000000
240.970000 33.480500 -12.959 7.743 0.186 0.206 -0.055604 20000 1.000000
245.125000 42.605800 -6.059 -3.19 0.188 0.245 -0.020567 20000 1.000000
243.116000 34.264300 -7.141 1.664 0.191 0.222 0.033397 20000 1.000000
240.594000 34.920500 -10.394 3.62 0.208 0.243 -0.023907 20000 1.000000
243.379000 37.039900 -5.287 -2.476 0.174 0.21 0.006952 20000 1.000000
244.002000 34.000500 -5.147 -1.712 0.17 0.196 -0.036980 20000 1.000000
242.935000 33.578200 -10.894 4.924 0.18 0.204 -0.030413 20000 1.000000
243.920000 35.287000 -4.875 -3.645 0.172 0.202 -0.024182 20000 1.000000
245.108000 42.616100 -43.014 14.109 0.335 0.405 0.109927 20000 1.000000
245.285000 33.610400 -4.234 -2.807 0.17 0.196 -0.040995 20000 1.000000
243.947000 34.251400 -4.351 -2.198 0.171 0.197 -0.030272 20000 1.000000
241.723000 34.184900 -11.737 5.067 0.194 0.221 0.005466 20000 1.000000
242.988000 34.918600 -5.692 0.302 0.169 0.199 -0.010184 20000 1.000000
241.812000 34.292800 -9.665 2.427 0.266 0.268 -0.329753 20000 1.000000
242.156000 42.779500 -4.893 -2.668 0.167 0.219 -0.016558 20000 1.000000
240.653000 35.157300 -9.95 1.704 0.173 0.206 0.001576 20000 1.000000
235.437000 42.836100 -0.304 1.188 0.25 0.335 -0.053797 20000 1.000000
244.010000 33.655100 -6.377 0.178 0.176 0.205 0.008569 20000 1.000000
239.566000 35.939400 -6.698 3.523 0.165 0.198 -0.031041 20000 1.000000
239.569000 35.888400 -9.312 7.189 0.192 0.221 -0.008729 20000 1.000000
241.666000 33.311600 -12.956 7.33 0.165 0.191 -0.011782 20000 1.000000
241.517000 33.445800 -13.006 7.932 0.192 0.227 -0.037441 20000 1.000000
241.370000 34.138600 -12.098 5.97 0.207 0.22 0.079145 20000 1.000000
242.329000 35.565300 -6.18 0.408 0.176 0.211 -0.017712 20000 1.000000
243.664000 34.829500 -5.492 -2.095 0.184 0.206 -0.035564 20000 1.000000
242.035000 34.244000 -12.576 1.425 0.199 0.241 -0.124805 20000 1.000000
241.974000 34.333400 -11.401 6.043 0.186 0.207 0.017734 20000 1.000000
242.172000 34.640500 -7.581 2.025 0.176 0.21 0.023292 20000 1.000000
241.063000 34.109600 -12.767 6.671 0.182 0.216 -0.009356 20000 1.000000
241.873000 34.136700 -19.812 -1.664 0.207 0.227 -0.008541 20000 1.000000
242.576000 34.271200 8.689 -2.842 0.17 0.194 -0.026971 20000 1.000000
