242.907000 34.116400 -10.947 0.812 0.186 0.236 0.000610 20000 1.000000
243.571000 34.594300 -7.192 -1.936 0.164 0.199 0.063620 20000 1.000000
241.305000 34.824500 -10.662 2.17 0.173 0.211 0.036332 20000 1.000000
242.103000 34.126000 -13.299 3.194 0.246 0.267 0.156732 20000 1.000000
242.795000 40.412800 -5.816 -4.009 0.162 0.21 0.054200 20000 1.000000
240.970000 33.480500 -14.688 6.305 0.19 0.22 0.039718 20000 1.000000
243.116000 34.264300 -8.789 0.339 0.19 0.229 0.128735 20000 1.000000
240.594000 34.920500 -12.674 1.826 0.167 0.204 0.027824 20000 1.000000
244.002000 34.000500 -6.937 -3.04 0.166 0.2 0.047942 20000 1.000000
242.935000 33.578200 -13.039 4.197 0.18 0.213 0.041972 20000 1.000000
243.920000 35.287000 -6.009 -2.634 0.168 0.206 0.064623 20000 1.000000
245.285000 33.610400 -5.291 -1.536 0.167 0.199 0.053978 20000 1.000000
243.947000 34.251400 -6.092 -2.658 0.168 0.201 0.057619 20000 1.000000
241.723000 34.184900 -13.903 3.696 0.195 0.233 0.087492 20000 1.000000
242.988000 34.918600 -7.734 -1.14 0.167 0.204 0.070665 20000 1.000000
241.812000 34.292800 -14.437 4.477 0.249 0.261 -0.283525 20000 1.000000
242.156000 42.779500 -5.657 -2.796 0.165 0.223 0.053097 20000 1.000000
240.653000 35.157300 -10.557 0.137 0.169 0.209 0.076178 20000 1.000000
235.437000 42.836100 -4.097 0.773 0.173 0.231 0.035341 20000 1.000000
244.010000 33.655100 -8.63 -2.26 0.169 0.205 0.070471 20000 1.000000
239.566000 35.939400 -9.828 0.981 0.164 0.204 0.036512 20000 1.000000
239.569000 35.888400 -12.614 2.805 0.208 0.25 0.047078 20000 1.000000
241.666000 33.311600 -14.026 5.362 0.163 0.196 0.059314 20000 1.000000
241.517000 33.445800 -14.753 5.411 0.17 0.205 0.033780 20000 1.000000
241.370000 34.138600 -13.749 5.023 0.202 0.226 0.142414 20000 1.000000
242.329000 35.565300 -8.759 -0.923 0.171 0.21 0.062012 20000 1.000000
241.789000 33.876300 -10.669 4.752 0.178 0.216 0.116329 20000 1.000000
240.987000 34.806400 -12.937 0.295 0.181 0.237 -0.055772 20000 1.000000
243.664000 34.829500 -6.195 -3.334 0.179 0.209 0.055611 20000 1.000000
242.035000 34.244000 -12.76 4.029 0.195 0.243 -0.051383 20000 1.000000
241.974000 34.333400 -12.537 1.743 0.187 0.217 0.136610 20000 1.000000
242.172000 34.640500 -9.713 0.528 0.174 0.215 0.100354 20000 1.000000
241.063000 34.109600 -14.467 5.857 0.18 0.224 0.088052 20000 1.000000
241.873000 34.136700 -12.58 3.257 0.166 0.2 0.063064 20000 1.000000
242.521000 34.313800 -11.025 1.982 0.184 0.22 0.166336 20000 1.000000
242.291000 34.109900 -13.052 2.006 0.174 0.209 0.028011 20000 1.000000
245.126000 40.558400 -6.229 -4.055 0.177 0.215 0.104545 20000 1.000000
240.120000 34.414900 -15.127 6.28 0.171 0.206 0.018684 20000 1.000000
242.427000 35.071700 -7.872 -0.44 0.171 0.207 0.107560 20000 1.000000
239.249000 35.791600 -12.934 6.084 0.173 0.211 0.039589 20000 1.000000
242.900000 34.039100 -10.972 0.431 0.17 0.204 0.064155 20000 1.000000
244.265000 33.069800 -9.127 1.424 0.176 0.208 0.060148 20000 1.000000
240.961000 34.168400 -14.879 5.535 0.168 0.202 0.073087 20000 1.000000
241.743000 33.861500 -14.255 4.59 0.17 0.206 0.041870 20000 1.000000
241.476000 34.253600 -13.601 3.99 0.175 0.214 0.100914 20000 1.000000
240.629000 34.408100 -14.916 3.194 0.19 0.232 0.039791 20000 1.000000
241.387000 34.516500 -12.364 3.151 0.173 0.207 0.042959 20000 1.000000
243.630000 34.124100 -6.809 -1.361 0.179 0.213 0.026069 20000 1.000000
242.098000 34.082000 -14.665 3.466 0.18 0.215 -0.005406 20000 1.000000
241.603000 34.334800 -9.448 6.265 0.335 0.328 0.004820 20000 1.000000
241.603000 34.334000 -14.128 5.42 0.271 0.265 -0.117404 20000 1.000000
244.212000 33.389800 -9.172 -1.821 0.179 0.212 0.053502 20000 1.000000
242.140000 34.413400 -11.662 1.169 0.169 0.217 0.048322 20000 1.000000
241.873000 33.938300 -13.207 3.434 0.167 0.202 0.055010 20000 1.000000
242.588000 33.647700 -12.59 3.599 0.163 0.196 0.062162 20000 1.000000
241.170000 34.946200 -11.305 -1.907 0.174 0.214 0.054631 20000 1.000000
245.061000 39.345200 -6.576 -3.026 0.171 0.215 0.063946 20000 1.000000
244.183000 40.914700 -7.117 -3.52 0.161 0.21 0.062712 20000 1.000000
241.574000 34.703100 -12.58 2.691 0.172 0.209 0.069102 20000 1.000000
242.474000 34.104200 -12.796 3.015 0.187 0.23 0.083731 20000 1.000000
239.991000 34.733000 -14.628 5.448 0.167 0.202 0.081433 20000 1.000000
243.064000 34.093600 -9.741 1.667 0.197 0.292 0.153120 20000 1.000000
241.116000 34.356300 -14.422 5.443 0.169 0.202 0.064981 20000 1.000000
246.195000 39.369400 -6.124 -3.386 0.168 0.211 0.054293 20000 1.000000
244.200000 32.945000 -12.282 3.179 0.189 0.212 0.060253 20000 1.000000
241.107000 34.800200 -11.613 1.031 0.189 0.227 0.065360 20000 1.000000
240.644000 40.416500 -5.852 -2.569 0.165 0.216 0.018645 20000 1.000000
240.136000 35.189400 -12.676 4.077 0.17 0.211 0.047494 20000 1.000000
244.479000 33.274800 -7.602 -3.898 0.174 0.206 0.063437 20000 1.000000
245.173000 33.051100 -5.394 -2.955 0.23 0.257 -0.050930 20000 1.000000
244.340000 34.784000 -6.643 -3.513 0.189 0.233 0.049252 20000 1.000000
245.810000 34.308600 -5.79 -4.26 0.172 0.205 0.072821 20000 1.000000
243.111000 35.425200 -6.313 -3.186 0.17 0.207 0.039921 20000 1.000000
245.820000 40.640200 -5.962 -4.257 0.163 0.21 0.070302 20000 1.000000
239.584000 36.399000 -7.159 0.49 0.207 0.249 0.033398 20000 1.000000
241.887000 34.047400 -13.086 3.671 0.169 0.205 0.076155 20000 1.000000
239.318000 34.469400 -13.168 11.083 0.164 0.199 0.063143 20000 1.000000
241.714000 33.783600 -13.142 4.2 0.194 0.237 0.012233 20000 1.000000
243.570000 34.754800 -7.144 -2.864 0.168 0.203 0.085713 20000 1.000000
238.530000 40.815900 -7.458 -1.986 0.162 0.213 0.046648 20000 1.000000
244.365000 33.705000 -7.014 -4.318 0.185 0.231 0.044941 20000 1.000000
239.520000 35.866700 -12.078 5.907 0.194 0.253 0.080279 20000 1.000000
242.155000 34.458200 -10.895 1.428 0.178 0.216 0.040074 20000 1.000000
239.598000 35.880800 -9.923 1.586 0.178 0.216 0.140440 20000 1.000000
240.812000 34.441200 -14.929 3.74 0.182 0.221 0.065052 20000 1.000000
244.089000 34.727300 -6.503 -3.899 0.17 0.206 0.075087 20000 1.000000
243.779000 33.796800 -9.506 -0.509 0.173 0.209 0.112898 20000 1.000000
244.855000 34.157600 -5.746 -3.876 0.167 0.202 0.090579 20000 1.000000
241.526000 35.662300 -9.077 -0.35 0.184 0.229 0.024439 20000 1.000000
240.992000 34.398500 -13.196 3.345 0.176 0.212 0.055772 20000 1.000000
243.827000 33.925400 -7.617 -1.297 0.173 0.205 0.058395 20000 1.000000
242.165000 34.485500 -10.729 0.912 0.167 0.203 0.050857 20000 1.000000
243.060000 35.090200 -6.424 -0.998 0.169 0.204 0.060401 20000 1.000000
242.246000 34.133300 -12.558 2.96 0.173 0.207 0.078970 20000 1.000000
239.406000 35.828700 -13.431 5.861 0.172 0.213 0.082470 20000 1.000000
242.454000 34.314900 -10.515 0.526 0.187 0.23 0.154718 20000 1.000000
240.896000 34.733600 -13.313 2.157 0.169 0.209 0.049077 20000 1.000000
239.557000 35.832600 -12.732 5.051 0.167 0.207 0.066285 20000 1.000000
242.563000 33.856800 -12.711 3.466 0.168 0.199 0.058081 20000 1.000000
238.778000 42.418300 -5.804 -1.775 0.234 0.306 0.010557 20000 1.000000
239.241000 36.186900 -7.926 -0.787 0.169 0.206 0.109237 20000 1.000000
239.233000 36.180500 -13.892 6.247 0.169 0.206 0.059459 20000 1.000000
239.649000 34.038300 -16.278 6.614 0.168 0.204 0.014642 20000 1.000000
243.904000 40.148400 -6.366 -3.04 0.168 0.219 -0.000885 20000 1.000000
242.682000 33.918400 -12.459 3.213 0.172 0.205 0.068422 20000 1.000000
239.566000 35.969500 -9.598 1.002 0.172 0.204 0.009827 20000 1.000000
244.588000 40.710700 -6.322 -3.733 0.166 0.226 0.041686 20000 1.000000
241.122000 34.295500 -14.229 5.532 0.186 0.22 0.032046 20000 1.000000
242.118000 34.175200 -13.804 3.031 0.227 0.252 -0.240073 20000 1.000000
243.352000 34.038500 -8.113 1.333 0.187 0.229 0.186806 20000 1.000000
242.790000 34.230800 -11.444 1.24 0.224 0.238 0.225969 20000 1.000000
245.381000 34.767700 -6.298 -4.021 0.182 0.219 0.064391 20000 1.000000
242.491000 39.685600 -5.799 -3.565 0.168 0.215 0.049242 20000 1.000000
240.859000 34.498700 -14.224 3.767 0.164 0.199 0.056526 20000 1.000000
243.932000 34.141000 -7.08 -3.004 0.168 0.202 0.090730 20000 1.000000
242.653000 33.240700 -14.18 4.877 0.175 0.202 0.003558 20000 1.000000
244.082000 34.369900 -5.803 -3.388 0.17 0.206 0.019481 20000 1.000000
243.695000 34.427700 -6.019 -0.964 0.172 0.21 0.029237 20000 1.000000
243.708000 34.533000 -6.424 -2.528 0.177 0.207 0.053129 20000 1.000000
243.185000 34.674900 -7.252 -0.666 0.166 0.201 0.077854 20000 1.000000
241.793000 34.128800 -13.859 3.62 0.167 0.203 0.050579 20000 1.000000
240.647000 34.683400 -14.058 3.463 0.193 0.237 0.010745 20000 1.000000
242.814000 39.521100 -6.3 -3.092 0.167 0.212 0.064142 20000 1.000000
245.995000 32.722500 -4.61 -4.114 0.175 0.204 0.119832 20000 1.000000
244.721000 39.910200 -7.011 -3.97 0.19 0.229 0.063667 20000 1.000000
245.543000 36.154200 -5.809 -3.789 0.167 0.203 0.064400 20000 1.000000
245.180000 41.724200 -6.42 -3.909 0.163 0.214 0.034277 20000 1.000000
242.670000 41.428700 -6.24 -3.544 0.163 0.215 0.070019 20000 1.000000
242.935000 42.981700 -6.516 -3.073 0.161 0.219 0.036385 20000 1.000000
235.925000 40.876300 -5.43 1.662 0.213 0.269 0.096324 20000 1.000000
236.274000 38.928300 -15.07 6.347 0.161 0.205 0.043799 20000 1.000000
237.585000 40.997600 -6.216 -0.886 0.189 0.257 -0.037048 20000 1.000000
235.986000 42.967400 -4.312 -0.352 0.166 0.229 0.075284 20000 1.000000
243.830000 32.616500 -14.847 4.417 0.166 0.197 0.049542 20000 1.000000
238.997000 35.551800 -14.418 7.065 0.166 0.206 0.065574 20000 1.000000
242.015000 39.305600 -6.799 -3.179 0.168 0.219 0.040466 20000 1.000000
242.395000 39.287900 -7.02 -3.852 0.166 0.21 0.059691 20000 1.000000
243.576000 39.500500 -6.255 -3.74 0.162 0.213 0.078006 20000 1.000000
243.950000 39.546400 -6.219 -3.657 0.166 0.208 0.076569 20000 1.000000
244.111000 39.374200 -6.277 -3.501 0.163 0.209 0.081280 20000 1.000000
244.487000 39.536100 -6.381 -3.28 0.164 0.211 0.060941 20000 1.000000
244.568000 39.388600 -6.221 -4.118 0.159 0.205 0.063828 20000 1.000000
242.120000 40.433400 -6.241 -3.816 0.165 0.213 0.091370 20000 1.000000
245.308000 39.255200 -6.265 -4.002 0.169 0.21 0.114091 20000 1.000000
245.723000 39.119400 -6.78 -4.371 0.167 0.217 0.071953 20000 1.000000
246.129000 39.067300 -6.375 -3.474 0.165 0.211 0.052472 20000 1.000000
246.495000 39.268900 -6.004 -4.27 0.162 0.21 0.074098 20000 1.000000
242.532000 40.320600 -6.772 -3.248 0.17 0.216 0.013636 20000 1.000000
246.946000 40.494000 -6.205 -3.794 0.162 0.21 0.077516 20000 1.000000
243.264000 40.495500 -6.4 -3.732 0.17 0.217 0.034391 20000 1.000000
243.721000 40.363200 -6.299 -2.712 0.162 0.211 0.079245 20000 1.000000
240.200000 39.572800 -7.207 -2.201 0.164 0.211 0.055240 20000 1.000000
242.469000 36.614300 -6.721 -2.882 0.163 0.201 0.058379 20000 1.000000
242.593000 36.804200 -6.141 -2.973 0.16 0.199 0.062439 20000 1.000000
242.006000 36.606000 -8.661 -2.798 0.172 0.209 0.147761 20000 1.000000
242.296000 37.200800 -7.01 -2.916 0.165 0.206 0.069162 20000 1.000000
240.463000 39.698400 -7.592 -2.311 0.171 0.219 0.060775 20000 1.000000
240.694000 39.795600 -6.519 -2.468 0.18 0.237 0.122762 20000 1.000000
241.126000 39.838800 -7.116 -3.235 0.172 0.218 0.020742 20000 1.000000
241.316000 39.888900 -7.084 -3.008 0.166 0.216 0.036478 20000 1.000000
241.841000 39.212300 -6.077 -2.604 0.217 0.275 0.058438 20000 1.000000
246.706000 41.856800 -7.114 -3.506 0.172 0.226 0.099994 20000 1.000000
246.958000 39.345100 -5.766 -3.22 0.166 0.21 0.066705 20000 1.000000
246.988000 41.817300 -6.958 -3.936 0.163 0.213 0.053892 20000 1.000000
246.722000 40.671300 -6.334 -3.445 0.167 0.216 0.062372 20000 1.000000
240.400000 39.499200 -7.255 -2.057 0.18 0.22 0.105509 20000 1.000000
240.931000 39.486100 -6.856 -2.671 0.167 0.214 0.059517 20000 1.000000
241.550000 39.133900 -6.93 -3.063 0.163 0.21 0.073444 20000 1.000000
241.062000 39.268000 -7.076 -2.416 0.2 0.258 0.053287 20000 1.000000
241.649000 39.454700 -6.727 -2.878 0.166 0.212 0.112390 20000 1.000000
241.995000 38.728800 -6.858 -2.709 0.203 0.254 0.065961 20000 1.000000
241.540000 38.724600 -6.828 -2.927 0.164 0.211 0.061517 20000 1.000000
241.070000 38.980900 -7.354 -2.307 0.16 0.209 0.066118 20000 1.000000
240.985000 38.704600 -7.378 -1.915 0.168 0.214 0.008593 20000 1.000000
240.541000 38.761400 -7.312 -1.49 0.173 0.214 -0.013052 20000 1.000000
240.523000 40.779800 -6.303 -2.144 0.178 0.222 0.143458 20000 1.000000
240.990000 40.242200 -7.203 -2.608 0.182 0.219 -0.010157 20000 1.000000
240.278000 39.908200 -7.273 -1.94 0.168 0.216 0.111629 20000 1.000000
239.307000 38.829200 -8.62 -1.47 0.187 0.217 0.157571 20000 1.000000
239.614000 39.046600 -8.672 -1.462 0.185 0.229 -0.018399 20000 1.000000
240.189000 39.123500 -8.656 -0.854 0.167 0.216 0.003509 20000 1.000000
239.107000 39.466700 -9.187 -1.307 0.179 0.22 0.151037 20000 1.000000
240.376000 41.357700 -6.613 -2.996 0.163 0.216 0.055898 20000 1.000000
239.716000 39.937400 -6.676 -1.778 0.158 0.205 0.050707 20000 1.000000
239.194000 40.418600 -6.111 -1.954 0.212 0.269 0.054769 20000 1.000000
239.923000 40.288900 -7.267 -1.939 0.164 0.214 0.074131 20000 1.000000
235.692000 40.247500 -11.868 5.494 0.16 0.21 0.054151 20000 1.000000
235.867000 40.551300 -7.703 3.386 0.161 0.211 0.038276 20000 1.000000
235.787000 40.637400 -6.392 2.458 0.182 0.24 0.039010 20000 1.000000
235.943000 40.219600 -10.183 4.032 0.167 0.218 0.055442 20000 1.000000
236.307000 40.119300 -9.518 1.663 0.175 0.231 0.103890 20000 1.000000
238.207000 36.485500 -14.588 7.739 0.16 0.2 0.052530 20000 1.000000
238.710000 35.945700 -14.297 6.911 0.168 0.208 0.106608 20000 1.000000
238.949000 36.302100 -15.314 7.065 0.163 0.203 0.053095 20000 1.000000
238.865000 36.425900 -14.757 7.967 0.18 0.223 0.084683 20000 1.000000
237.668000 37.534500 -12.399 4.958 0.19 0.217 -0.018648 20000 1.000000
237.623000 37.914500 -11.798 3.851 0.17 0.216 0.065732 20000 1.000000
236.819000 38.495000 -13.056 6.456 0.164 0.213 -0.007893 20000 1.000000
236.291000 39.117200 -12.486 5.6 0.172 0.221 0.046826 20000 1.000000
236.652000 38.987400 -12.203 4.446 0.173 0.217 0.126973 20000 1.000000
236.796000 39.242000 -10.973 1.204 0.163 0.211 0.062936 20000 1.000000
236.368000 42.275400 -3.5 -1.987 0.188 0.248 0.039780 20000 1.000000
236.895000 39.319700 -10.528 0.348 0.169 0.215 0.073481 20000 1.000000
237.041000 38.664700 -11.646 4.749 0.186 0.255 0.108186 20000 1.000000
237.233000 38.428600 -11.873 3.512 0.165 0.213 0.073453 20000 1.000000
237.548000 38.239800 -10.852 1.638 0.167 0.212 0.052271 20000 1.000000
237.083000 38.866100 -14.428 1.234 0.159 0.204 0.043717 20000 1.000000
237.037000 39.398100 -9.887 0.115 0.195 0.242 -0.001649 20000 1.000000
237.424000 38.777800 -8.433 0.702 0.171 0.229 0.043174 20000 1.000000
237.281000 39.260000 -9.981 -3.46 0.163 0.209 0.077687 20000 1.000000
237.696000 39.109300 -8.739 -1.813 0.169 0.216 0.045767 20000 1.000000
237.873000 37.069200 -14.244 5.98 0.192 0.236 0.218445 20000 1.000000
238.137000 36.962000 -14.236 6.16 0.188 0.221 0.009145 20000 1.000000
238.009000 37.201700 -12.172 5.123 0.191 0.232 -0.017663 20000 1.000000
238.203000 37.001000 -14.047 7.675 0.245 0.273 0.123435 20000 1.000000
238.274000 37.002400 -13.98 4.27 0.175 0.227 0.082672 20000 1.000000
238.349000 37.104500 -11.506 2.232 0.195 0.234 -0.048834 20000 1.000000
238.286000 37.203500 -13.294 1.129 0.171 0.21 0.104943 20000 1.000000
237.786000 37.329900 -13.033 5.885 0.162 0.203 0.063173 20000 1.000000
237.901000 37.336900 -12.881 4.715 0.166 0.215 0.045984 20000 1.000000
237.900000 37.722000 -10.879 1.066 0.161 0.203 0.047509 20000 1.000000
237.781000 37.863900 -10.394 0.726 0.163 0.209 0.006151 20000 1.000000
237.942000 37.713900 -11.139 1.471 0.176 0.219 0.001838 20000 1.000000
238.174000 37.336800 -13.312 2.346 0.168 0.214 0.066811 20000 1.000000
238.210000 37.533000 -9.699 -0.217 0.163 0.205 0.063149 20000 1.000000
238.313000 37.601800 -9.605 -0.395 0.171 0.21 0.108830 20000 1.000000
238.022000 37.749400 -10.25 0.439 0.163 0.205 0.048064 20000 1.000000
238.214000 37.819000 -9.808 -2.417 0.167 0.209 0.053753 20000 1.000000
238.095000 36.621700 -15.174 6.565 0.165 0.206 0.046467 20000 1.000000
238.421000 36.724000 -15.893 6.151 0.167 0.208 0.034433 20000 1.000000
238.580000 36.800400 -10.767 4.247 0.163 0.203 0.038619 20000 1.000000
238.409000 36.858500 -15.116 5.611 0.164 0.205 0.037297 20000 1.000000
238.459000 36.814300 -14.67 7.169 0.168 0.205 0.066312 20000 1.000000
238.445000 36.903500 -12.652 3.482 0.166 0.205 0.033057 20000 1.000000
238.613000 36.637000 -16.282 7.251 0.172 0.215 0.006250 20000 1.000000
238.458000 37.007800 -11.496 2.976 0.163 0.207 0.056993 20000 1.000000
238.426000 37.213000 -9.857 -0.224 0.165 0.204 0.053051 20000 1.000000
238.665000 36.918200 -9.492 -1.72 0.162 0.203 0.058630 20000 1.000000
238.645000 37.010800 -8.407 -1.804 0.18 0.222 0.014034 20000 1.000000
240.294000 37.713100 -8.743 -3.167 0.17 0.215 0.039776 20000 1.000000
238.812000 36.559500 -14.347 8.487 0.166 0.205 0.051195 20000 1.000000
238.131000 37.975600 -8.793 -1.43 0.163 0.206 0.069546 20000 1.000000
238.936000 36.611600 -8.252 -0.741 0.16 0.2 0.050062 20000 1.000000
238.732000 36.950000 -9.311 -1.909 0.174 0.215 0.078810 20000 1.000000
238.652000 36.811400 -9.132 -0.705 0.165 0.206 0.047141 20000 1.000000
238.942000 37.169600 -8.742 -1.913 0.171 0.212 0.067025 20000 1.000000
238.347000 37.478400 -9.219 -1.027 0.176 0.222 0.056372 20000 1.000000
238.531000 37.489600 -8.503 -1.834 0.16 0.203 0.043083 20000 1.000000
238.675000 37.581900 -7.864 -0.868 0.165 0.21 0.039124 20000 1.000000
238.395000 37.932000 -9.31 -1.044 0.162 0.206 0.055415 20000 1.000000
238.536000 37.755300 -8.352 -2.426 0.164 0.206 0.046072 20000 1.000000
238.717000 37.385400 -8.872 -1.073 0.167 0.215 0.068374 20000 1.000000
237.782000 38.153000 -10.801 1.914 0.161 0.205 0.034188 20000 1.000000
237.904000 38.025100 -9.957 1.328 0.165 0.212 0.005546 20000 1.000000
237.805000 38.444200 -9.255 -0.926 0.172 0.23 0.070353 20000 1.000000
237.645000 38.999500 -9.205 -0.565 0.201 0.225 0.137629 20000 1.000000
238.905000 38.645300 -8.78 -1.334 0.162 0.207 0.054391 20000 1.000000
239.652000 35.544100 -12.342 5.52 0.169 0.207 0.047547 20000 1.000000
239.611000 35.841100 -11.399 4.318 0.171 0.209 0.032418 20000 1.000000
239.655000 35.837800 -9.697 2.038 0.168 0.21 0.041454 20000 1.000000
239.715000 35.806700 -9.427 2.228 0.179 0.219 0.047107 20000 1.000000
239.093000 35.933300 -14.085 6.011 0.163 0.203 0.050738 20000 1.000000
239.019000 36.417200 -8.551 -0.408 0.164 0.207 0.063951 20000 1.000000
239.147000 36.515900 -7.558 -0.974 0.171 0.215 0.040012 20000 1.000000
239.302000 36.024800 -13.721 6.253 0.163 0.207 0.051230 20000 1.000000
239.121000 36.140200 -14.085 6.671 0.165 0.203 0.050620 20000 1.000000
239.251000 36.106800 -13.977 6.375 0.161 0.199 0.055184 20000 1.000000
239.272000 36.178900 -8.028 -0.912 0.161 0.199 0.054137 20000 1.000000
239.355000 35.922800 -13.469 6.217 0.163 0.202 0.043945 20000 1.000000
239.525000 36.007500 -8.979 -0.323 0.178 0.213 0.058134 20000 1.000000
239.457000 36.089400 -11.86 0.456 0.161 0.2 0.053745 20000 1.000000
239.560000 36.123200 -7.305 -0.124 0.162 0.201 0.053419 20000 1.000000
239.158000 35.697100 -14.118 6.604 0.167 0.202 0.092239 20000 1.000000
239.637000 36.051700 -8.022 0.869 0.165 0.201 0.051498 20000 1.000000
239.448000 35.974100 -13.511 6.237 0.181 0.214 0.005449 20000 1.000000
239.706000 36.015800 -7.877 0.821 0.165 0.202 0.046422 20000 1.000000
239.723000 36.304400 -3.163 0.724 0.166 0.206 0.050123 20000 1.000000
