242.907000 34.116400 -10.575 2.133 0.319 0.397 0.040919 20000 1.000000
242.555000 33.274300 -15.583 5.004 0.175 0.211 0.065982 20000 1.000000
243.571000 34.594300 -8.142 -1.997 0.171 0.212 0.063070 20000 1.000000
241.305000 34.824500 -10.281 1.344 0.182 0.227 0.052617 20000 1.000000
242.675000 33.341900 -14.782 4.789 0.172 0.21 0.073307 20000 1.000000
242.524000 33.381100 -15.358 4.989 0.173 0.209 0.066268 20000 1.000000
242.103000 34.126000 -14.576 2.37 0.253 0.283 0.167817 20000 1.000000
242.795000 40.412800 -7.724 -3.81 0.169 0.223 0.050500 20000 1.000000
240.970000 33.480500 -16.502 6.92 0.19 0.226 0.036403 20000 1.000000
243.116000 34.264300 -9.565 0.181 0.198 0.242 0.139298 20000 1.000000
240.594000 34.920500 -14.424 2.003 0.173 0.214 0.038959 20000 1.000000
244.002000 34.000500 -7.766 -2.268 0.174 0.212 0.050581 20000 1.000000
242.935000 33.578200 -14.091 4.062 0.188 0.223 0.047473 20000 1.000000
243.920000 35.287000 -6.705 -2.909 0.176 0.218 0.063386 20000 1.000000
245.285000 33.610400 -7.028 -2.38 0.174 0.211 0.060364 20000 1.000000
243.947000 34.251400 -7.28 -2.794 0.176 0.214 0.055204 20000 1.000000
241.723000 34.184900 -13.927 3.068 0.197 0.243 0.109106 20000 1.000000
242.988000 34.918600 -8.935 -1.09 0.175 0.216 0.066251 20000 1.000000
241.812000 34.292800 -15.023 3.252 0.261 0.278 -0.281751 20000 1.000000
242.156000 42.779500 -7.272 -3.858 0.171 0.236 0.052852 20000 1.000000
240.653000 35.157300 -11.045 0.826 0.177 0.223 0.075632 20000 1.000000
235.437000 42.836100 -4.732 -3.31 0.18 0.246 0.022940 20000 1.000000
244.010000 33.655100 -9.243 -1.219 0.18 0.222 0.093217 20000 1.000000
239.566000 35.939400 -11.672 1.197 0.171 0.217 0.025849 20000 1.000000
239.569000 35.888400 -14.458 3.744 0.198 0.241 0.046996 20000 1.000000
241.666000 33.311600 -16.071 5.89 0.17 0.208 0.062962 20000 1.000000
241.517000 33.445800 -15.637 5.485 0.174 0.215 0.032415 20000 1.000000
241.370000 34.138600 -15.134 5.212 0.211 0.242 0.149672 20000 1.000000
242.329000 35.565300 -9.25 -0.722 0.179 0.224 0.049686 20000 1.000000
240.987000 34.806400 -13.232 -1.971 0.189 0.253 -0.063012 20000 1.000000
243.664000 34.829500 -7.683 -3.216 0.187 0.222 0.055550 20000 1.000000
242.035000 34.244000 -13.398 4.284 0.204 0.258 -0.060486 20000 1.000000
241.974000 34.333400 -13.905 1.023 0.192 0.227 0.131155 20000 1.000000
242.172000 34.640500 -10.336 0.533 0.181 0.227 0.100627 20000 1.000000
241.063000 34.109600 -15.086 6.135 0.186 0.238 0.103864 20000 1.000000
241.873000 34.136700 -7.158 9.563 0.211 0.254 0.081441 20000 1.000000
242.576000 34.271200 -11.268 1.88 0.17 0.206 0.057020 20000 1.000000
242.521000 34.313800 -11.932 -0.505 0.188 0.228 0.167569 20000 1.000000
242.291000 34.109900 -14.08 2.146 0.181 0.221 0.046253 20000 1.000000
245.126000 40.558400 -6.397 -4.228 0.185 0.228 0.101750 20000 1.000000
244.272000 32.850500 -13.944 2.904 0.176 0.211 0.071982 20000 1.000000
240.120000 34.414900 -16.267 5.966 0.178 0.219 0.019235 20000 1.000000
242.427000 35.071700 -8.87 0.067 0.179 0.219 0.101573 20000 1.000000
239.249000 35.791600 -14.563 5.91 0.18 0.224 0.028746 20000 1.000000
242.900000 34.039100 -12.299 1.135 0.172 0.209 0.091046 20000 1.000000
244.265000 33.069800 -9.895 1.605 0.183 0.22 0.069817 20000 1.000000
240.961000 34.168400 -15.563 6.089 0.175 0.215 0.070578 20000 1.000000
241.743000 33.861500 -15.226 5.063 0.177 0.217 0.052483 20000 1.000000
241.476000 34.253600 -15.177 3.965 0.181 0.224 0.112451 20000 1.000000
240.629000 34.408100 -15.921 4.874 0.199 0.248 0.038014 20000 1.000000
241.387000 34.516500 -13.794 2.403 0.179 0.218 0.043208 20000 1.000000
243.630000 34.124100 -7.986 -0.791 0.188 0.227 0.029135 20000 1.000000
242.098000 34.082000 -15.874 2.257 0.187 0.229 0.001479 20000 1.000000
241.603000 34.334800 -9.501 5.712 0.336 0.334 -0.011011 20000 1.000000
241.603000 34.334000 -14.104 2.984 0.277 0.275 -0.109679 20000 1.000000
244.212000 33.389800 -9.702 -1.515 0.187 0.225 0.049938 20000 1.000000
242.140000 34.413400 -12.194 1.485 0.175 0.228 0.051948 20000 1.000000
241.873000 33.938300 -16.174 4.372 0.173 0.212 0.077025 20000 1.000000
242.588000 33.647700 -14.095 3.709 0.17 0.208 0.063026 20000 1.000000
241.170000 34.946200 -12.263 -0.777 0.181 0.228 0.048240 20000 1.000000
245.061000 39.345200 -7.172 -4.129 0.175 0.224 0.058075 20000 1.000000
244.183000 40.914700 -7.755 -3.786 0.167 0.223 0.057731 20000 1.000000
241.871000 33.583500 -13.761 5.908 0.184 0.223 0.085490 20000 1.000000
241.574000 34.703100 -10.313 5.075 0.172 0.214 0.062053 20000 1.000000
242.474000 34.104200 -13.648 3.386 0.197 0.246 0.087840 20000 1.000000
239.991000 34.733000 -15.837 5.303 0.174 0.214 0.072841 20000 1.000000
243.064000 34.093600 -11.29 1.403 0.196 0.298 0.159876 20000 1.000000
241.116000 34.356300 -15.499 5.327 0.176 0.214 0.057326 20000 1.000000
246.195000 39.369400 -7.084 -3.615 0.176 0.224 0.055043 20000 1.000000
244.200000 32.945000 -14.705 2.764 0.201 0.227 0.077006 20000 1.000000
241.107000 34.800200 -12.949 1.016 0.181 0.224 0.059264 20000 1.000000
240.644000 40.416500 -7.759 -3.144 0.172 0.23 0.012760 20000 1.000000
240.136000 35.189400 -14.444 3.856 0.184 0.231 0.056445 20000 1.000000
